info,tradeDetail
S43框架EA修正-nifty,"2011-02-24:BJAUT 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-24:HNDL 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-24:HUVR 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-25:BJAUT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-25:HNDL 持有期,收益为 -0.03%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-02-25:HUVR 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-28:BJAUT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-28:HUVR 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-28:HNDL 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-01:BJAUT 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-01:HUVR 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-02:BJAUT 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-02:HUVR 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-02:EIM 开盘建仓,当日收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-03:BJAUT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-03:EIM 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-03:HUVR 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-04:BJAUT 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-04:EIM 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-04:HUVR 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-07:BJAUT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-07:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-07:HUVR 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-08:BJAUT 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-08:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-08:HUVR 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-09:BJAUT 持有期,收益为 0.02%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-09:EIM 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-09:HUVR 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-10:EIM 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-10:HUVR 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-10:BJAUT 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-11:EIM 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-11:HUVR 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-14:EIM 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-14:HUVR 持有期,收益为 0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-15:EIM 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-15:HUVR 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-16:EIM 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-17:EIM 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-18:EIM 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-21:EIM 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-22:EIM 持有期,收益为 0.03%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-23:EIM 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-03-25:UPLL 开盘建仓,当日收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-28:UPLL 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-29:UPLL 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-29:BJAUT 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-29:INFO 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-29:ITC 开盘建仓,当日收益为 -0.00%,明日信号为 多"
