info,tradeDetail
S43框架EA修正-hsce,"2011-02-01:02618 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-02:00267 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-02:00762 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-02:02319 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-02:02618 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-07:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-07:00762 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-07:02319 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-07:02618 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-07:02007 开盘建仓,当日收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-08:00267 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-08:00762 持有期,收益为 0.05%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-08:02007 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-08:02319 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-08:02618 持有期,收益为 0.03%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-09:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-09:02007 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-09:02319 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-09:00762 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-09:02618 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-10:00267 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-10:02007 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-10:02319 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-10:00241 开盘建仓,当日收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-11:00241 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-11:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-11:02007 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-11:02319 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-14:00241 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-14:00267 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-14:02007 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-14:02319 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-15:00241 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-15:00267 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-15:02007 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-15:02319 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-16:00241 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-16:00267 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-16:02007 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-16:02319 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-17:00241 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-17:00267 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-17:02007 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-17:02319 持有期,收益为 -0.03%,明日信号为 多"
