info,tradeDetail
S43框架EA修正-msci,"2011-01-31:2885 开盘建仓,当日收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2885 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-01:2330 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-02:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:2303 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-02:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:2885 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-02:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2885 持有期,收益为 0.00%,明日信号为 多"
